,key,3,10,5,auditReportDate
6275,2017.04.042017.03.31SB(2016.12)017890181211-0003728,한국알콜,181211-0003728,(2016.12),2015년12월31일_2016년12월31일_2017년2월27일_
10688,2018.04.022018.04.02SB(2017.12)017890181211-0003728,한국알콜,181211-0003728,(2017.12),2018년2월27일_2016년12월31일_2017년12월31일_
15739,2019.04.012019.04.01SB(2018.12)017890181211-0003728,한국알콜,181211-0003728,(2018.12),2018년2월27일_2018년12월31일_2019년3월15일_2017년12월31일_
20872,2020.03.302020.03.30SB(2019.12)017890181211-0003728,한국알콜,181211-0003728,(2019.12),2019년12월31일_2020년3월16일_2018년12월31일_
683,2016.03.302016.03.30SB(2015.12)028040181211-0003835,미래SCI,181211-0003835,(2015.12),2015년12월31일_2015년3월19일_2016년3월21일_2014년12월31일_
5145,2017.03.312017.03.31SB(2016.12)028040181211-0003835,미래SCI,181211-0003835,(2016.12),2015년12월31일_2016년12월31일_2016년6월10일_2017년3월23일_
10084,2018.04.022018.04.02SB(2017.12)028040181211-0003835,미래SCI,181211-0003835,(2017.12),2017년3월23일_2016년12월31일_2017년12월31일_
14862,2019.04.012019.04.01SB(2018.12)028040181211-0003835,미래SCI,181211-0003835,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
19573,2020.03.302020.03.30SB(2019.12)028040181211-0003835,미래SCI,181211-0003835,(2019.12),2019년12월31일_2020년3월23일_2019년3월21일_2018년12월31일_
6756,2017.12.082014.03.31SB(2013.12)065500181211-0008083,오리엔트정공,181211-0008083,(2013.12),2012년01월01일_2013년01월01일_2014년3월15일_2012년12월31일_2013년12월31일_
6758,2017.12.082015.03.31SB(2014.12)065500181211-0008083,오리엔트정공,181211-0008083,(2014.12),2013년12월31일_2014년12월31일_2015년3월20일_
6760,2017.12.082016.03.30SB(2015.12)065500181211-0008083,오리엔트정공,181211-0008083,(2015.12),2015년12월31일_2014년12월31일_2016년3월20일_
6762,2017.12.082017.03.31SB(2016.12)065500181211-0008083,오리엔트정공,181211-0008083,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
10378,2018.04.022018.04.02SB(2017.12)065500181211-0008083,오리엔트정공,181211-0008083,(2017.12),2016년12월31일_2018년3월22일_2017년12월31일_
15302,2019.04.012019.04.01SB(2018.12)065500181211-0008083,오리엔트정공,181211-0008083,(2018.12),2017년12월31일_2018년12월31일_2019년3월19일_
20198,2020.03.302020.03.30SB(2019.12)065500181211-0008083,오리엔트정공,181211-0008083,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
1613,2016.03.302016.03.30SB(2015.12)198940181211-0008538,한주금속,181211-0008538,(2015.12),2015년12월31일_2015년3월19일_2016년3월4일_2014년12월31일_
1299,2016.03.302016.03.30SB(2015.12)037640181211-0008699,지에스엔텍,181211-0008699,(2015.12),2015년12월31일_2016년3월15일_2014년12월31일_
5833,2017.03.312017.03.31SB(2016.12)037640181211-0008699,지에스엔텍,181211-0008699,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_2016년3월15일_
10534,2018.04.022018.04.02SB(2017.12)037640181211-0008699,지에스엔텍,181211-0008699,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
15519,2019.04.012019.04.01SB(2018.12)037640181211-0008699,지에스엔텍,181211-0008699,(2018.12),2018년12월31일_2019년3월27일_2017년12월31일_
18865,2020.03.272020.03.27SB(2019.12)037640181211-0008699,지에스엔텍,181211-0008699,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
1488,2016.03.302016.03.30SB(2015.12)051310181211-0010898,포스코플랜텍,181211-0010898,(2015.12),2015년12월31일_2015년5월26일_2015년9월30일_2016년3월4일_2014년12월31일_
6027,2017.03.312017.03.31SB(2016.12)051310181211-0010898,포스코플랜텍,181211-0010898,(2016.12),2015년12월31일_2015년5월26일_2016년12월31일_2015년9월30일_2016년3월4일_2017년3월7일_
10649,2018.04.022018.04.02SB(2017.12)051310181211-0010898,포스코플랜텍,181211-0010898,(2017.12),2018년3월2일_2015년5월26일_2016년12월31일_2015년9월30일_2017년12월31일_2017년3월7일_
14321,2019.03.292019.03.29SB(2018.12)051310181211-0010898,포스코플랜텍,181211-0010898,(2018.12),2018년12월31일_2019년3월10일_2017년12월31일_
20779,2020.03.302020.03.30SB(2019.12)051310181211-0010898,포스코플랜텍,181211-0010898,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
6623,2017.07.032017.07.03SB(2016.12)272420181211-0015913,극동자동화,181211-0015913,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
8829,2018.03.292018.03.29SB(2017.12)272420181211-0015913,극동자동화,181211-0015913,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
1383,2016.03.302016.03.30SB(2015.12)029960181211-0024485,코엔텍,181211-0024485,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
5924,2017.03.312017.03.31SB(2016.12)029960181211-0024485,코엔텍,181211-0024485,(2016.12),2015년12월31일_2017년3월14일_2016년12월31일_
10583,2018.04.022018.04.02SB(2017.12)029960181211-0024485,코엔텍,181211-0024485,(2017.12),2018년3월19일_2017년3월14일_2016년12월31일_2017년12월31일_
16356,2019.08.142019.04.01SB(2018.12)029960181211-0024485,코엔텍,181211-0024485,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
20626,2020.03.302020.03.30SB(2019.12)029960181211-0024485,코엔텍,181211-0024485,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
718,2016.03.302016.03.30SB(2015.12)184171-0000024,부산도시공사,184171-0000024,(2015.12),2015년12월31일_2016년3월8일_2014년12월31일_
4457,2017.03.302017.03.30SB(2016.12)184171-0000024,부산도시공사,184171-0000024,(2016.12),2015년12월31일_2016년3월8일_2016년12월31일_2017년3월17일_
9177,2018.03.302018.03.30SB(2017.12)184171-0000024,부산도시공사,184171-0000024,(2017.12),2016년12월31일_2018년3월8일_2017년12월31일_
717,2016.03.302016.03.30SB(2015.12)184171-0004935,부산교통공사,184171-0004935,(2015.12),2015년12월31일_2016년2월29일_2014년12월31일_
4456,2017.03.302017.03.30SB(2016.12)184171-0004935,부산교통공사,184171-0004935,(2016.12),2015년12월31일_2017년2월23일_2016년12월31일_
8857,2018.03.292018.03.29SB(2017.12)184171-0004935,부산교통공사,184171-0004935,(2017.12),2017년12월31일_2017년2월23일_2016년12월31일_2018년2월28일_
1620,2016.03.302016.03.30SB(2015.12)009460184511-0000105,한창제지,184511-0000105,(2015.12),2014년12월19일_2009년2월27일_2015년12월31일_2016년3월17일_2016년12월31일_2014년12월31일_
6160,2017.03.312017.03.31SB(2016.12)009460184511-0000105,한창제지,184511-0000105,(2016.12),2009년2월27일_2017년3월21일_2015년12월31일_2016년12월31일_2016년11월29일_
10732,2018.04.022018.04.02SB(2017.12)009460184511-0000105,한창제지,184511-0000105,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
15800,2019.04.012019.04.01SB(2018.12)009460184511-0000105,한창제지,184511-0000105,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
20957,2020.03.302020.03.30SB(2019.12)009460184511-0000105,한창제지,184511-0000105,(2019.12),2019년12월31일_2020년3월17일_
1070,2016.03.302016.03.30SB(2015.12)009780184511-0000147,엠에스씨,184511-0000147,(2015.12),2015년12월31일_2016년3월11일_2014년12월31일_
5565,2017.03.312017.03.31SB(2016.12)009780184511-0000147,엠에스씨,184511-0000147,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
10360,2018.04.022018.04.02SB(2017.12)009780184511-0000147,엠에스씨,184511-0000147,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
15281,2019.04.012019.04.01SB(2018.12)009780184511-0000147,엠에스씨,184511-0000147,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
20165,2020.03.302020.03.30SB(2019.12)009780184511-0000147,엠에스씨,184511-0000147,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
1397,2016.03.302016.03.30SB(2015.12)192400184511-0000634,쿠쿠홀딩스,184511-0000634,(2015.12),2015년12월31일_2015년3월19일_2016년3월17일_2014년12월31일_
4645,2017.03.302017.03.30SB(2016.12)192400184511-0000634,쿠쿠홀딩스,184511-0000634,(2016.12),2015년12월31일_2016년12월31일_2017년3월21일_
9582,2018.03.302018.03.30SB(2017.12)192400184511-0000634,쿠쿠홀딩스,184511-0000634,(2017.12),2018년3월19일_2017년12월1일_2016년12월31일_2017년12월31일_
15605,2019.04.012019.04.01SB(2018.12)192400184511-0000634,쿠쿠홀딩스,184511-0000634,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
20644,2020.03.302020.03.30SB(2019.12)192400184511-0000634,쿠쿠홀딩스,184511-0000634,(2019.12),2019년12월31일_2018년12월31일_2020년3월20일_
161,2016.03.292016.03.29SB(2015.12)007340184511-0000642,디티알오토모티브,184511-0000642,(2015.12),2016년3월10일_2015년12월31일_2014년12월31일_
4422,2017.03.302017.03.30SB(2016.12)007340184511-0000642,디티알오토모티브,184511-0000642,(2016.12),2015년12월31일_2016년3월10일_2016년12월31일_2017년3월8일_
10027,2018.04.022018.04.02SB(2017.12)007340184511-0000642,디티알오토모티브,184511-0000642,(2017.12),2016년12월31일_2018년3월8일_2017년12월31일_
16230,2019.07.012019.03.29SB(2018.12)007340184511-0000642,디티알오토모티브,184511-0000642,(2018.12),2019년3월7일_2018년12월31일_2017년12월31일_
19455,2020.03.302020.03.30SB(2019.12)007340184511-0000642,디티알오토모티브,184511-0000642,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
2245,2016.05.162016.03.30SB(2015.12)013520184511-0001252,화승알앤에이,184511-0001252,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
4698,2017.03.302017.03.30SB(2016.12)013520184511-0001252,화승알앤에이,184511-0001252,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
9734,2018.03.302018.03.30SB(2017.12)013520184511-0001252,화승알앤에이,184511-0001252,(2017.12),2016년12월31일_2018년3월8일_2017년12월31일_
15856,2019.04.012019.04.01SB(2018.12)013520184511-0001252,화승알앤에이,184511-0001252,(2018.12),2018년12월31일_2019년3월12일_2017년12월31일_
21022,2020.03.302020.03.30SB(2019.12)013520184511-0001252,화승알앤에이,184511-0001252,(2019.12),2019년12월31일_2018년12월31일_2020년3월10일_
420,2016.03.302016.03.30SB(2015.12)014530184511-0001335,극동유화,184511-0001335,(2015.12),2015년12월31일_2016년3월14일_2014년12월31일_
4860,2017.03.312017.03.31SB(2016.12)014530184511-0001335,극동유화,184511-0001335,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_
9881,2018.04.022018.04.02SB(2017.12)014530184511-0001335,극동유화,184511-0001335,(2017.12),2016년12월31일_2018년3월12일_2017년12월31일_
14568,2019.04.012019.04.01SB(2018.12)014530184511-0001335,극동유화,184511-0001335,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
19171,2020.03.302020.03.30SB(2019.12)014530184511-0001335,극동유화,184511-0001335,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
188,2016.03.292016.03.29SB(2015.12)053060184511-0001541,세동,184511-0001541,(2015.12),2015년12월31일_2015년3월20일_2016년3월21일_2014년12월31일_
4272,2017.03.292017.03.29SB(2016.12)053060184511-0001541,세동,184511-0001541,(2016.12),2015년12월31일_2016년12월31일_2016년3월21일_2017년3월20일_
9244,2018.03.302018.03.30SB(2017.12)053060184511-0001541,세동,184511-0001541,(2017.12),2016년12월31일_2018년3월22일_2017년12월31일_
15010,2019.04.012019.04.01SB(2018.12)053060184511-0001541,세동,184511-0001541,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
19804,2020.03.302020.03.30SB(2019.12)053060184511-0001541,세동,184511-0001541,(2019.12),2019년12월31일_2020년3월20일_
6374,2017.05.122013.04.01SB(2012.12)039840184511-0003290,디오,184511-0003290,(2012.12),2011년12월31일_2012년12월31일_2013년2월6일_
6376,2017.05.122014.03.31SB(2013.12)039840184511-0003290,디오,184511-0003290,(2013.12),2014년1월29일_2012년12월31일_2013년12월31일_
6378,2017.05.122015.03.31SB(2014.12)039840184511-0003290,디오,184511-0003290,(2014.12),2015년3월19일_2013년12월31일_2014년12월31일_
6380,2017.05.122016.03.30SB(2015.12)039840184511-0003290,디오,184511-0003290,(2015.12),2016년3월10일_2015년12월31일_2014년12월31일_
6382,2017.05.122017.03.31SB(2016.12)039840184511-0003290,디오,184511-0003290,(2016.12),2017년3월28일_2015년12월31일_2016년12월31일_
10023,2018.04.022018.04.02SB(2017.12)039840184511-0003290,디오,184511-0003290,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
16215,2019.06.282019.04.01SB(2018.12)039840184511-0003290,디오,184511-0003290,(2018.12),2018년12월31일_2019년3월20일_
21377,2020.06.092020.03.30SB(2019.12)039840184511-0003290,디오,184511-0003290,(2019.12),2019년12월31일_2020년3월14일_
545,2016.03.302016.03.30SB(2015.12)021040184511-0003856,대호피앤씨,184511-0003856,(2015.12),2015년12월31일_2016년3월16일_2014년12월31일_
4104,2017.02.242017.02.24SB(2016.12)021040184511-0003856,대호피앤씨,184511-0003856,(2016.12),2015년12월31일_2016년12월31일_2017년2월16일_
8752,2018.03.232018.03.23SB(2017.12)021040184511-0003856,대호피앤씨,184511-0003856,(2017.12),2016년12월31일_2017년12월31일_2018년3월1일_
14691,2019.04.012019.04.01SB(2018.12)021040184511-0003856,대호피앤씨,184511-0003856,(2018.12),2018년12월31일_2019년2월25일_
19346,2020.03.302020.03.30SB(2019.12)021040184511-0003856,대호피앤씨,184511-0003856,(2019.12),2019년12월31일_2018년12월31일_2020년3월3일_
976,2016.03.302016.03.30SB(2015.12)184511-0004579,양산컨트리클럽,184511-0004579,(2015.12),2015년12월31일_2016년3월11일_2014년12월31일_
4283,2017.03.292017.03.29SB(2016.12)184511-0004579,양산컨트리클럽,184511-0004579,(2016.12),2015년12월31일_2017년2월28일_
9337,2018.03.302018.03.30SB(2017.12)184511-0004579,양산컨트리클럽,184511-0004579,(2017.12),2018년2월20일_2016년12월31일_
14086,2019.03.292019.03.29SB(2018.12)184511-0004579,양산컨트리클럽,184511-0004579,(2018.12),2019년2월20일_2017년12월31일_
18797,2020.03.272020.03.27SB(2019.12)184511-0004579,양산컨트리클럽,184511-0004579,(2019.12),2018년12월31일_2020년2월21일_
1435,2016.03.302016.03.30SB(2015.12)108230184511-0014990,톱텍,184511-0014990,(2015.12),2015년12월31일_2016년3월7일_2014년12월31일_
5972,2017.03.312017.03.31SB(2016.12)108230184511-0014990,톱텍,184511-0014990,(2016.12),2015년12월31일_2016년12월31일_2017년3월7일_
10621,2018.04.022018.04.02SB(2017.12)108230184511-0014990,톱텍,184511-0014990,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
15911,2019.04.022019.04.01SB(2018.12)108230184511-0014990,톱텍,184511-0014990,(2018.12),2018년12월31일_2019년3월18일_2017년12월31일_
20708,2020.03.302020.03.30SB(2019.12)108230184511-0014990,톱텍,184511-0014990,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
408,2016.03.302016.03.30SB(2015.12)090150184511-0020244,광진윈텍,184511-0020244,(2015.12),2015년12월31일_2016년3월11일_2014년12월31일_
4850,2017.03.312017.03.31SB(2016.12)090150184511-0020244,광진윈텍,184511-0020244,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_
9874,2018.04.022018.04.02SB(2017.12)090150184511-0020244,광진윈텍,184511-0020244,(2017.12),2017년3월13일_2016년12월31일_2017년12월31일_2018년3월16일_
14554,2019.04.012019.04.01SB(2018.12)090150184511-0020244,광진윈텍,184511-0020244,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
19153,2020.03.302020.03.30SB(2019.12)090150184511-0020244,광진윈텍,184511-0020244,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
1002,2016.03.302016.03.30SB(2015.12)069510184511-0021812,에스텍,184511-0021812,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
5502,2017.03.312017.03.31SB(2016.12)069510184511-0021812,에스텍,184511-0021812,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
11112,2018.06.152018.03.30SB(2017.12)069510184511-0021812,에스텍,184511-0021812,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
15214,2019.04.012019.04.01SB(2018.12)069510184511-0021812,에스텍,184511-0021812,(2018.12),2018년12월31일_2017년12월31일_2019년3월13일_
20075,2020.03.302020.03.30SB(2019.12)069510184511-0021812,에스텍,184511-0021812,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
651,2016.03.302016.03.30SB(2015.12)098120184511-0022448,마이크로컨텍솔,184511-0022448,(2015.12),2015년12월31일_2014년12월31일_2016년2월23일_
5107,2017.03.312017.03.31SB(2016.12)098120184511-0022448,마이크로컨텍솔,184511-0022448,(2016.12),2015년12월31일_2017년3월14일_2016년12월31일_
