,key,3,10,5,auditReportDate
16758,2019.03.292019.03.29CB(2018.12)011390110111-0522618,부산산업,110111-0522618,(2018.12),2018년12월31일_2019년3월18일_2019년03월18일_2017년12월31일_
21750,2020.03.272020.03.27CB(2019.12)011390110111-0522618,부산산업,110111-0522618,(2019.12),2019년12월31일_2018년12월31일_2020년03월19일_
3401,2016.03.302016.03.30CB(2015.12)110111-0524838,코오롱글로텍,110111-0524838,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
8053,2017.03.312017.03.31CB(2016.12)110111-0524838,코오롱글로텍,110111-0524838,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
12940,2018.04.022018.04.02CB(2017.12)110111-0524838,코오롱글로텍,110111-0524838,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
17898,2019.04.012019.04.01CB(2018.12)110111-0524838,코오롱글로텍,110111-0524838,(2018.12),2018년12월31일_2019년3월25일_2017년12월31일_
23090,2020.03.302020.03.30CB(2019.12)110111-0524838,코오롱글로텍,110111-0524838,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
1402,2016.03.302016.03.30SB(2015.12)043090110111-0527767,큐브앤컴퍼니,110111-0527767,(2015.12),2015년12월31일_2015년12월15일_2016년3월21일_2015년12월14일_2014년12월31일_
6327,2017.04.182017.03.28SB(2016.12)043090110111-0527767,큐브앤컴퍼니,110111-0527767,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
10934,2018.05.092018.03.27SB(2017.12)043090110111-0527767,큐브앤컴퍼니,110111-0527767,(2017.12),2016년12월31일_2018년3월15일_2017년3월15일_2017년12월31일_
15611,2019.04.012019.04.01SB(2018.12)043090110111-0527767,큐브앤컴퍼니,110111-0527767,(2018.12),2019년3월19일_2019년1월25일_2018년11월27일_2018년12월31일_2019년2월28일_2017년12월31일_
20650,2020.03.302020.03.30SB(2019.12)043090110111-0527767,큐브앤컴퍼니,110111-0527767,(2019.12),2019년12월31일_2020년3월16일_2018년12월31일_
2801,2016.03.302016.03.30CB(2015.12)065560110111-0529747,녹원씨엔아이,110111-0529747,(2015.12),2016년3월14일_2016년2월24일_2015년12월31일_2016년3월17일_2014년12월31일_
8479,2017.06.092017.03.30CB(2016.12)065560110111-0529747,녹원씨엔아이,110111-0529747,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
18511,2019.11.082018.04.02CB(2017.12)065560110111-0529747,녹원씨엔아이,110111-0529747,(2017.12),2018년2월27일_2016년12월31일_2017년3월15일_2017년12월31일_2018년3월12일_
18513,2019.11.082019.04.01CB(2018.12)065560110111-0529747,녹원씨엔아이,110111-0529747,(2018.12),2018년12월31일_2019년3월18일_2017년12월31일_
23597,2020.05.202020.03.30CB(2019.12)065560110111-0529747,녹원씨엔아이,110111-0529747,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
3260,2016.03.302016.03.30CB(2015.12)048430110111-0529820,유라테크,110111-0529820,(2015.12),2015년12월31일_2016년3월11일_2014년12월31일_
7879,2017.03.312017.03.31CB(2016.12)048430110111-0529820,유라테크,110111-0529820,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
12833,2018.04.022018.04.02CB(2017.12)048430110111-0529820,유라테크,110111-0529820,(2017.12),2016년12월31일_2017년12월31일_2018년3월9일_
17737,2019.04.012019.04.01CB(2018.12)048430110111-0529820,유라테크,110111-0529820,(2018.12),2018년12월31일_2019년3월8일_2017년12월31일_
22861,2020.03.302020.03.30CB(2019.12)048430110111-0529820,유라테크,110111-0529820,(2019.12),2019년12월31일_2020년3월2일_2018년12월31일_
978,2016.03.302016.03.30SB(2015.12)019990110111-0530687,에너토크,110111-0530687,(2015.12),2015년12월31일_2016년3월14일_2014년12월31일_
7742,2017.03.312017.03.31CB(2016.12)019990110111-0530687,에너토크,110111-0530687,(2016.12),2015년12월31일_2017년3월14일_2016년12월31일_
12734,2018.04.022018.04.02CB(2017.12)019990110111-0530687,에너토크,110111-0530687,(2017.12),2016년12월31일_2018년3월13일_2017년12월31일_
16842,2019.03.292019.03.29CB(2018.12)019990110111-0530687,에너토크,110111-0530687,(2018.12),2018년12월31일_2019년3월14일_
22660,2020.03.302020.03.30CB(2019.12)019990110111-0530687,에너토크,110111-0530687,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
3531,2016.03.302016.03.30CB(2015.12)020000110111-0531578,한섬,110111-0531578,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
8190,2017.03.312017.03.31CB(2016.12)020000110111-0531578,한섬,110111-0531578,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
13023,2018.04.022018.04.02CB(2017.12)020000110111-0531578,한섬,110111-0531578,(2017.12),2018년3월19일_2016년12월31일_2017년12월31일_
18015,2019.04.012019.04.01CB(2018.12)020000110111-0531578,한섬,110111-0531578,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
23285,2020.03.302020.03.30CB(2019.12)020000110111-0531578,한섬,110111-0531578,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
2435,2016.11.142016.03.30SB(2015.12)071840110111-0532633,롯데하이마트,110111-0532633,(2015.12),2015년12월31일_2016년3월4일_2015년3월11일_2014년12월31일_
10945,2018.05.152017.03.31SB(2016.12)071840110111-0532633,롯데하이마트,110111-0532633,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
10946,2018.05.152018.04.02SB(2017.12)071840110111-0532633,롯데하이마트,110111-0532633,(2017.12),2017년12월31일_2018년1월1일_2016년12월31일_2018년3월10일_
14806,2019.04.012019.04.01SB(2018.12)071840110111-0532633,롯데하이마트,110111-0532633,(2018.12),2018년12월31일_2017년12월31일_2019년3월17일_
19499,2020.03.302020.03.30SB(2019.12)071840110111-0532633,롯데하이마트,110111-0532633,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
3631,2016.04.012016.03.30CB(2015.12)020120110111-0539382,키다리스튜디오,110111-0539382,(2015.12),2015년12월31일_2016년3월11일_2014년12월31일_
4650,2017.03.302017.03.30SB(2016.12)020120110111-0539382,키다리스튜디오,110111-0539382,(2016.12),2015년12월31일_2017년3월3일_2016년12월31일_
12237,2018.03.302018.03.30CB(2017.12)020120110111-0539382,키다리스튜디오,110111-0539382,(2017.12),2016년12월31일_2017년12월31일_2018년2월14일_
16029,2019.04.182019.04.01SB(2018.12)020120110111-0539382,키다리스튜디오,110111-0539382,(2018.12),2019년3월7일_2018년12월31일_2017년12월31일_
23121,2020.03.302020.03.30CB(2019.12)020120110111-0539382,키다리스튜디오,110111-0539382,(2019.12),2019년12월31일_2018년12월31일_2020년3월10일_
3584,2016.03.302016.03.30CB(2015.12)110111-0543169,현대케피코,110111-0543169,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
8253,2017.03.312017.03.31CB(2016.12)110111-0543169,현대케피코,110111-0543169,(2016.12),2015년12월31일_2016년12월31일_2017년3월10일_
13060,2018.04.022018.04.02CB(2017.12)110111-0543169,현대케피코,110111-0543169,(2017.12),2016년12월31일_2017년12월31일_2018년3월16일_
18070,2019.04.012019.04.01CB(2018.12)110111-0543169,현대케피코,110111-0543169,(2018.12),2019년3월6일_2018년12월31일_2017년12월31일_
23353,2020.03.302020.03.30CB(2019.12)110111-0543169,현대케피코,110111-0543169,(2019.12),2019년12월31일_2020년3월4일_
2983,2016.03.302016.03.30CB(2015.12)053700110111-0545529,삼보모터스,110111-0545529,(2015.12),2015년12월31일_2016년3월18일_2014년12월31일_
7562,2017.03.312017.03.31CB(2016.12)053700110111-0545529,삼보모터스,110111-0545529,(2016.12),2015년12월31일_2016년12월31일_2017년3월20일_
11960,2018.03.302018.03.30CB(2017.12)053700110111-0545529,삼보모터스,110111-0545529,(2017.12),2018년3월21일_2016년12월31일_2017년12월31일_
17426,2019.04.012019.04.01CB(2018.12)053700110111-0545529,삼보모터스,110111-0545529,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
23566,2020.05.152020.05.15CB(2019.12)053700110111-0545529,삼보모터스,110111-0545529,(2019.12),2020년5월12일_2018년12월31일_2019년12월31일_
3910,2016.05.162016.03.30CB(2015.12)036420110111-0545751,제이콘텐트리,110111-0545751,(2015.12),2015년12월31일_2016년3월15일_2014년12월31일_
8378,2017.05.152017.03.31CB(2016.12)036420110111-0545751,제이콘텐트리,110111-0545751,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
12891,2018.04.022018.04.02CB(2017.12)036420110111-0545751,제이콘텐트리,110111-0545751,(2017.12),2018년3월15일_2016년12월31일_2017년3월15일_2017년12월31일_
18413,2019.07.172019.04.01CB(2018.12)036420110111-0545751,제이콘텐트리,110111-0545751,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
22991,2020.03.302020.03.30CB(2019.12)036420110111-0545751,제이콘텐트리,110111-0545751,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
3771,2016.05.132016.03.30CB(2015.12)036810110111-0546006,에프에스티,110111-0546006,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
7115,2017.03.302017.03.30CB(2016.12)036810110111-0546006,에프에스티,110111-0546006,(2016.12),2015년12월31일_2016년12월31일_2017년3월10일_
12087,2018.03.302018.03.30CB(2017.12)036810110111-0546006,에프에스티,110111-0546006,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
17636,2019.04.012019.04.01CB(2018.12)036810110111-0546006,에프에스티,110111-0546006,(2018.12),2018년12월31일_2019년3월12일_2017년12월31일_
22718,2020.03.302020.03.30CB(2019.12)036810110111-0546006,에프에스티,110111-0546006,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
11733,2018.03.292018.03.29CB(2017.12)082920110111-0548771,비츠로셀,110111-0548771,(2017.12),2018년3월19일_2017년6월30일_2017년12월31일_
16582,2019.03.272019.03.27CB(2018.12)082920110111-0548771,비츠로셀,110111-0548771,(2018.12),2018년12월31일_2019년3월12일_2017년12월31일_
21683,2020.03.252020.03.25CB(2019.12)082920110111-0548771,비츠로셀,110111-0548771,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
1366,2016.03.302016.03.30SB(2015.12)110111-0549068,코레이트자산운용,110111-0549068,(2015.12),2016년1월28일_2014년12월31일_
4638,2017.03.302017.03.30SB(2016.12)110111-0549068,코레이트자산운용,110111-0549068,(2016.12),2015년12월31일_2017년1월31일_
11334,2018.08.142018.03.30SB(2017.12)110111-0549068,코레이트자산운용,110111-0549068,(2017.12),2018년2월20일_2017년1월31일_2016년12월31일_2017년12월31일_
14262,2019.03.292019.03.29SB(2018.12)110111-0549068,코레이트자산운용,110111-0549068,(2018.12),2019년1월31일_2017년12월31일_
23071,2020.03.302020.03.30CB(2019.12)110111-0549068,코레이트자산운용,110111-0549068,(2019.12),2019년12월31일_2020년3월12일_
2781,2016.03.302016.03.30CB(2015.12)039860110111-0550502,나노엔텍,110111-0550502,(2015.12),2015년12월31일_2016년3월4일_2014년12월31일_
7006,2017.03.302017.03.30CB(2016.12)039860110111-0550502,나노엔텍,110111-0550502,(2016.12),2015년12월31일_2017년3월2일_2016년12월31일_
11835,2018.03.302018.03.30CB(2017.12)039860110111-0550502,나노엔텍,110111-0550502,(2017.12),2018년3월5일_2016년12월31일_2017년12월31일_
17185,2019.04.012019.04.01CB(2018.12)039860110111-0550502,나노엔텍,110111-0550502,(2018.12),2018년12월31일_2019년3월8일_2017년12월31일_
21721,2020.03.272020.03.27CB(2019.12)039860110111-0550502,나노엔텍,110111-0550502,(2019.12),2019년12월31일_2018년12월31일_2020년3월6일_
1534,2016.03.302016.03.30SB(2015.12)110111-0553647,한겨레신문,110111-0553647,(2015.12),2015년12월31일_2016년2월05일_2016년02월05일_2014년12월31일_
6543,2017.06.082017.03.31SB(2016.12)110111-0553647,한겨레신문,110111-0553647,(2016.12),2015년12월31일_2016년02월05일_2016년12월31일_2017년03월02일_2017년3월02일_
10681,2018.04.022018.04.02SB(2017.12)110111-0553647,한겨레신문,110111-0553647,(2017.12),2018년02월21일_2016년12월31일_2017년12월31일_
15723,2019.04.012019.04.01SB(2018.12)110111-0553647,한겨레신문,110111-0553647,(2018.12),2019년02월26일_2017년12월31일_2018년12월31일_
20851,2020.03.302020.03.30SB(2019.12)110111-0553647,한겨레신문,110111-0553647,(2019.12),2020년03월3일_2018년12월31일_2019년12월31일_
3621,2016.03.312016.03.30CB(2015.12)194370110111-0554992,제이에스코퍼레이션,110111-0554992,(2015.12),2015년12월31일_2016년3월17일_2015년9월25일_2014년12월31일_
7963,2017.03.312017.03.31CB(2016.12)194370110111-0554992,제이에스코퍼레이션,110111-0554992,(2016.12),2015년12월31일_2017년3월9일_2016년3월17일_2016년12월31일_
12890,2018.04.022018.04.02CB(2017.12)194370110111-0554992,제이에스코퍼레이션,110111-0554992,(2017.12),2017년3월9일_2018년3월20일_2016년12월31일_2017년12월31일_
17820,2019.04.012019.04.01CB(2018.12)194370110111-0554992,제이에스코퍼레이션,110111-0554992,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
21807,2020.03.272020.03.27CB(2019.12)194370110111-0554992,제이에스코퍼레이션,110111-0554992,(2019.12),2019년12월31일_2018년12월31일_2020년3월13일_
3411,2016.03.302016.03.30CB(2015.12)051780110111-0555479,큐로홀딩스,110111-0555479,(2015.12),2015년12월31일_2016년3월14일_2014년12월31일_
8448,2017.05.302017.03.31CB(2016.12)051780110111-0555479,큐로홀딩스,110111-0555479,(2016.12),2015년12월31일_2017년3월11일_2016년12월31일_
12946,2018.04.022018.04.02CB(2017.12)051780110111-0555479,큐로홀딩스,110111-0555479,(2017.12),2018년1월24일_2016년12월31일_2017년12월31일_2018년3월16일_
17906,2019.04.012019.04.01CB(2018.12)051780110111-0555479,큐로홀딩스,110111-0555479,(2018.12),2019년1월17일_2018년12월31일_2019년3월14일_2019년1월8일_2017년12월31일_
23107,2020.03.302020.03.30CB(2019.12)051780110111-0555479,큐로홀딩스,110111-0555479,(2019.12),2019년12월31일_2020년3월13일_
3114,2016.03.302016.03.30CB(2015.12)020560110111-0562804,아시아나항공,110111-0562804,(2015.12),2015년12월31일_2016년3월18일_2014년12월31일_
7717,2017.03.312017.03.31CB(2016.12)020560110111-0562804,아시아나항공,110111-0562804,(2016.12),2015년12월31일_2016년12월31일_2017년3월23일_
12043,2018.03.302018.03.30CB(2017.12)020560110111-0562804,아시아나항공,110111-0562804,(2017.12),2017년3월23일_2018년3월22일_2016년12월31일_2017년12월31일_
17564,2019.04.012019.04.01CB(2018.12)020560110111-0562804,아시아나항공,110111-0562804,(2018.12),2018년12월31일_2019년3월26일_
22609,2020.03.302020.03.30CB(2019.12)020560110111-0562804,아시아나항공,110111-0562804,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
3966,2016.05.192016.03.30CB(2015.12)020710110111-0562896,시공테크,110111-0562896,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
7657,2017.03.312017.03.31CB(2016.12)020710110111-0562896,시공테크,110111-0562896,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
12017,2018.03.302018.03.30CB(2017.12)020710110111-0562896,시공테크,110111-0562896,(2017.12),2018년3월14일_2017년3월16일_2016년12월31일_2017년12월31일_
17515,2019.04.012019.04.01CB(2018.12)020710110111-0562896,시공테크,110111-0562896,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
22538,2020.03.302020.03.30CB(2019.12)020710110111-0562896,시공테크,110111-0562896,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
2761,2016.03.302016.03.30CB(2015.12)066620110111-0564066,국보디자인,110111-0564066,(2015.12),2015년12월31일_2016년3월15일_2014년12월31일_
7321,2017.03.312017.03.31CB(2016.12)066620110111-0564066,국보디자인,110111-0564066,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
11828,2018.03.302018.03.30CB(2017.12)066620110111-0564066,국보디자인,110111-0564066,(2017.12),2018년3월21일_2016년12월31일_2017년12월31일_
17172,2019.04.012019.04.01CB(2018.12)066620110111-0564066,국보디자인,110111-0564066,(2018.12),2018년12월31일_2018년1월1일_2019년3월18일_2017년12월31일_
22042,2020.03.302020.03.30CB(2019.12)066620110111-0564066,국보디자인,110111-0564066,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
3291,2016.03.302016.03.30CB(2015.12)035810110111-0565163,이지홀딩스,110111-0565163,(2015.12),2015년12월31일_2016년3월21일_2014년12월31일_
7914,2017.03.312017.03.31CB(2016.12)035810110111-0565163,이지홀딩스,110111-0565163,(2016.12),2015년12월31일_2016년12월31일_2017년3월20일_
12155,2018.03.302018.03.30CB(2017.12)035810110111-0565163,이지홀딩스,110111-0565163,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
23647,2020.07.012019.03.29CB(2018.12)035810110111-0565163,이지홀딩스,110111-0565163,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
23673,2020.07.242020.03.30CB(2019.12)035810110111-0565163,이지홀딩스,110111-0565163,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
3337,2016.03.302016.03.30CB(2015.12)026040110111-0569074,제이에스티나,110111-0569074,(2015.12),2015년12월31일_2016년03월04일_2016년2월11일_2014년12월31일_
